id,filepath,label,subset
9842,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010639.png,toxoplasma400x,val
9843,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010640.png,toxoplasma400x,test
9844,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010650.png,toxoplasma400x,train
9845,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010660.png,toxoplasma400x,train
9846,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010667.png,toxoplasma400x,val
9847,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010668.png,toxoplasma400x,train
9848,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010677.png,toxoplasma400x,train
9849,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010678.png,toxoplasma400x,val
9850,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010697.png,toxoplasma400x,test
9851,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010707.png,toxoplasma400x,test
9852,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010708.png,toxoplasma400x,val
9853,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010715.png,toxoplasma400x,val
9854,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010716.png,toxoplasma400x,val
9855,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010725.png,toxoplasma400x,train
9856,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010726.png,toxoplasma400x,test
9857,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010735.png,toxoplasma400x,test
9858,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010736.png,toxoplasma400x,train
9859,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010746.png,toxoplasma400x,train
9860,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010756.png,toxoplasma400x,val
9861,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010764.png,toxoplasma400x,train
9862,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010773.png,toxoplasma400x,val
9863,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010774.png,toxoplasma400x,test
9864,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010783.png,toxoplasma400x,train
9865,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010784.png,toxoplasma400x,val
9866,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010793.png,toxoplasma400x,val
9867,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010794.png,toxoplasma400x,train
9868,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010804.png,toxoplasma400x,train
9869,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010812.png,toxoplasma400x,val
9870,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010821.png,toxoplasma400x,train
9871,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010822.png,toxoplasma400x,train
9872,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010831.png,toxoplasma400x,val
9873,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010832.png,toxoplasma400x,test
9874,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010842.png,toxoplasma400x,train
9875,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010851.png,toxoplasma400x,train
9876,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010859.png,toxoplasma400x,val
9877,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010860.png,toxoplasma400x,test
9878,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010870.png,toxoplasma400x,test
9879,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010879.png,toxoplasma400x,train
9880,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010880.png,toxoplasma400x,train
9881,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010889.png,toxoplasma400x,train
9882,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010899.png,toxoplasma400x,val
9883,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010907.png,toxoplasma400x,train
9884,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010908.png,toxoplasma400x,val
9885,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010917.png,toxoplasma400x,val
9886,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010918.png,toxoplasma400x,train
9887,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010927.png,toxoplasma400x,val
9888,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010928.png,toxoplasma400x,train
9889,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010937.png,toxoplasma400x,val
9890,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010938.png,toxoplasma400x,val
9891,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010947.png,toxoplasma400x,val
9892,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010948.png,toxoplasma400x,train
9893,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010955.png,toxoplasma400x,train
9894,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010965.png,toxoplasma400x,train
9895,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010975.png,toxoplasma400x,train
9896,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010976.png,toxoplasma400x,train
9897,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010985.png,toxoplasma400x,val
9898,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010986.png,toxoplasma400x,train
9899,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010995.png,toxoplasma400x,train
9900,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0010996.png,toxoplasma400x,train
9901,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011003.png,toxoplasma400x,val
9902,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011013.png,toxoplasma400x,train
9903,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011014.png,toxoplasma400x,train
9904,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011023.png,toxoplasma400x,train
9905,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011024.png,toxoplasma400x,train
9906,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011033.png,toxoplasma400x,test
9907,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011034.png,toxoplasma400x,train
9908,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011043.png,toxoplasma400x,train
9909,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011044.png,toxoplasma400x,train
9910,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011051.png,toxoplasma400x,train
9911,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011052.png,toxoplasma400x,test
9912,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011061.png,toxoplasma400x,train
9913,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011062.png,toxoplasma400x,train
9914,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011071.png,toxoplasma400x,train
9915,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011072.png,toxoplasma400x,val
9916,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011082.png,toxoplasma400x,train
9917,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011091.png,toxoplasma400x,test
9918,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011092.png,toxoplasma400x,val
9919,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011100.png,toxoplasma400x,train
9920,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011110.png,toxoplasma400x,train
9921,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011119.png,toxoplasma400x,train
9922,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011120.png,toxoplasma400x,test
9923,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011130.png,toxoplasma400x,val
9924,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011147.png,toxoplasma400x,val
9925,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011148.png,toxoplasma400x,train
9926,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011157.png,toxoplasma400x,train
9927,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011158.png,toxoplasma400x,test
9928,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011167.png,toxoplasma400x,val
9929,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011168.png,toxoplasma400x,val
9930,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011178.png,toxoplasma400x,train
9931,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011196.png,toxoplasma400x,test
9932,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011216.png,toxoplasma400x,train
9933,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011235.png,toxoplasma400x,train
9934,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011253.png,toxoplasma400x,train
9935,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011254.png,toxoplasma400x,train
9936,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011273.png,toxoplasma400x,train
9937,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011274.png,toxoplasma400x,train
9938,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011283.png,toxoplasma400x,train
9939,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011284.png,toxoplasma400x,test
9940,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011291.png,toxoplasma400x,val
9941,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011301.png,toxoplasma400x,train
9942,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011311.png,toxoplasma400x,val
9943,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011312.png,toxoplasma400x,train
9944,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011321.png,toxoplasma400x,train
9945,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011322.png,toxoplasma400x,train
9946,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011349.png,toxoplasma400x,train
9947,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011350.png,toxoplasma400x,train
9948,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011359.png,toxoplasma400x,val
9949,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011369.png,toxoplasma400x,train
9950,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011370.png,toxoplasma400x,train
9951,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011379.png,toxoplasma400x,train
9952,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011380.png,toxoplasma400x,val
9953,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011388.png,toxoplasma400x,train
9954,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011397.png,toxoplasma400x,test
9955,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011398.png,toxoplasma400x,train
9956,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011407.png,toxoplasma400x,train
9957,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011408.png,toxoplasma400x,train
9958,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011418.png,toxoplasma400x,train
9959,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011436.png,toxoplasma400x,train
9960,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011445.png,toxoplasma400x,val
9961,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011446.png,toxoplasma400x,train
9962,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011455.png,toxoplasma400x,val
9963,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011465.png,toxoplasma400x,train
9964,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011466.png,toxoplasma400x,val
9965,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011475.png,toxoplasma400x,train
9966,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011476.png,toxoplasma400x,train
9967,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011483.png,toxoplasma400x,train
9968,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011484.png,toxoplasma400x,val
9969,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011494.png,toxoplasma400x,val
9970,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011503.png,toxoplasma400x,val
9971,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011513.png,toxoplasma400x,test
9972,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011514.png,toxoplasma400x,train
9973,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011523.png,toxoplasma400x,train
9974,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011524.png,toxoplasma400x,train
9975,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011531.png,toxoplasma400x,train
9976,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011541.png,toxoplasma400x,train
9977,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011542.png,toxoplasma400x,train
9978,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011551.png,toxoplasma400x,test
9979,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011552.png,toxoplasma400x,train
9980,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011561.png,toxoplasma400x,val
9981,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011579.png,toxoplasma400x,train
9982,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011580.png,toxoplasma400x,val
9983,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011589.png,toxoplasma400x,train
9984,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011590.png,toxoplasma400x,test
9985,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011610.png,toxoplasma400x,train
9986,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011619.png,toxoplasma400x,val
9987,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011620.png,toxoplasma400x,train
9988,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011627.png,toxoplasma400x,val
9989,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011647.png,toxoplasma400x,val
9990,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011658.png,toxoplasma400x,test
9991,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011667.png,toxoplasma400x,train
9992,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011668.png,toxoplasma400x,test
9993,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011675.png,toxoplasma400x,test
9994,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011676.png,toxoplasma400x,test
9995,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011686.png,toxoplasma400x,val
9996,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011695.png,toxoplasma400x,train
9997,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011705.png,toxoplasma400x,train
9998,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011715.png,toxoplasma400x,val
9999,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011716.png,toxoplasma400x,train
10000,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011724.png,toxoplasma400x,train
10001,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011734.png,toxoplasma400x,train
10002,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011743.png,toxoplasma400x,val
10003,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011744.png,toxoplasma400x,train
10004,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011754.png,toxoplasma400x,test
10005,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011763.png,toxoplasma400x,train
10006,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011764.png,toxoplasma400x,train
10007,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011772.png,toxoplasma400x,val
10008,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011781.png,toxoplasma400x,train
10009,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011782.png,toxoplasma400x,test
10010,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011791.png,toxoplasma400x,train
10011,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011829.png,toxoplasma400x,train
10012,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011830.png,toxoplasma400x,train
10013,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011850.png,toxoplasma400x,test
10014,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011859.png,toxoplasma400x,val
10015,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011860.png,toxoplasma400x,train
10016,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011877.png,toxoplasma400x,train
10017,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011898.png,toxoplasma400x,test
10018,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011907.png,toxoplasma400x,test
10019,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011908.png,toxoplasma400x,test
10020,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011925.png,toxoplasma400x,train
10021,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011935.png,toxoplasma400x,val
10022,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011936.png,toxoplasma400x,val
10023,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011945.png,toxoplasma400x,train
10024,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011946.png,toxoplasma400x,train
10025,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011955.png,toxoplasma400x,val
10026,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011963.png,toxoplasma400x,train
10027,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011964.png,toxoplasma400x,train
10028,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011974.png,toxoplasma400x,val
10029,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011983.png,toxoplasma400x,val
10030,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011984.png,toxoplasma400x,train
10031,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0011994.png,toxoplasma400x,val
10032,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012003.png,toxoplasma400x,val
10033,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012004.png,toxoplasma400x,train
10034,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012012.png,toxoplasma400x,test
10035,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012021.png,toxoplasma400x,train
10036,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012022.png,toxoplasma400x,train
10037,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012032.png,toxoplasma400x,val
10038,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012052.png,toxoplasma400x,train
10039,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012060.png,toxoplasma400x,train
10040,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012079.png,toxoplasma400x,train
10041,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012108.png,toxoplasma400x,val
10042,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012127.png,toxoplasma400x,val
10043,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012137.png,toxoplasma400x,train
10044,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012138.png,toxoplasma400x,train
10045,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012148.png,toxoplasma400x,train
10046,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012175.png,toxoplasma400x,test
10047,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012176.png,toxoplasma400x,train
10048,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012186.png,toxoplasma400x,train
10049,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012195.png,toxoplasma400x,val
10050,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012196.png,toxoplasma400x,train
10051,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012203.png,toxoplasma400x,train
10052,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012204.png,toxoplasma400x,train
10053,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012213.png,toxoplasma400x,train
10054,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012214.png,toxoplasma400x,test
10055,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012223.png,toxoplasma400x,test
10056,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012233.png,toxoplasma400x,train
10057,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012234.png,toxoplasma400x,train
10058,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012243.png,toxoplasma400x,train
10059,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012252.png,toxoplasma400x,train
10060,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012261.png,toxoplasma400x,train
10061,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012262.png,toxoplasma400x,test
10062,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012271.png,toxoplasma400x,val
10063,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012272.png,toxoplasma400x,val
10064,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012282.png,toxoplasma400x,val
10065,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012291.png,toxoplasma400x,test
10066,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012292.png,toxoplasma400x,val
10067,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012300.png,toxoplasma400x,test
10068,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012309.png,toxoplasma400x,train
10069,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012310.png,toxoplasma400x,train
10070,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012319.png,toxoplasma400x,test
10071,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012320.png,toxoplasma400x,train
10072,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012330.png,toxoplasma400x,train
10073,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012339.png,toxoplasma400x,val
10074,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012340.png,toxoplasma400x,train
10075,D:\LocalUser\42177 Project\raw\Toxoplasma400X\toxo_0012347.png,toxoplasma400x,train
